vd	90	a	-10021281217908509733	-10021281217861057077	334958810895732230972	334958810916889870212
vd	90	m	-9980492026570639344	-9980492026522102103	332775515827719929410	332775515849514787714
vd	90	q1	-10000853243022851703	-10000853242974859072	334284013713800922730	334284013735276172541
vd	90	q3	-9960247661621696317	-9960247661572621113	330459505683140020090	330459505705250516399
vd	91	a	-9940168600478461215	-9940168600428856385	327363543101233960063	327363543123655013668
vd	91	m	-9900691516915914700	-9900691516865279893	318948262409712278631	318948262432737631914
vd	91	q1	-9920301573987378480	-9920301573937253633	323516460363604650558	323516460386330728371
vd	91	q3	-9881381499441958583	-9881381499390824219	313690026388966185458	313690026412284907186
vd	92	a	-9862412664787676787	-9862412664736053308	307773800806728269182	307773800830334384414
vd	92	m	-9825653150988777733	-9825653150936202142	294099825675835993049	294099825700002227889
vd	92	q1	-9843824173015393122	-9843824172963291122	301232504500131259827	301232504524018728974
vd	92	q3	-9807934648488575471	-9807934648435532036	286410121237663833104	286410121262105729048
vd	93	a	-9790701600458356742	-9790701600404856578	278198316627420425986	278198316652131566499
vd	93	m	-9757812849463652520	-9757812849409274048	260350355726455273709	260350355751684789224
vd	93	q1	-9773984795342276369	-9773984795288331136	269499806397245034385	269499806422218762210
vd	93	q3	-9742212187380373747	-9742212187325574024	250786003090115639030	250786003115594031345
vd	94	a	-9727207028140665847	-9727207028085456571	240842964280493476516	240842964306213937472
vd	94	m	-9699069024953576288	-9699069024897583738	219966013046841244773	219966013073024984935
vd	94	q1	-9712819377350666945	-9712819377295059925	230557537976166942558	230557538002122553653
vd	94	q3	-9685973548608877644	-9685973548552509087	209104577774931211687	209104577801337607035
vd	95	a	-9673548322549297962	-9673548322492565248	198009231167700661585	198009231194322914343
vd	95	m	-9650759191497008247	-9650759191439585612	175259337429585129385	175259337456616459375
vd	95	q1	-9661806531782804488	-9661806531725720654	186715696526211481467	186715696553042074814
vd	95	q3	-9640415171513921579	-9640415171456172936	163675076285091629867	163675076312316109714
vd	96	a	-9630781225634082337	-9630781225576020420	151997315586403218306	151997315613813239621
vd	96	m	-9613660200205894165	-9613660200147246482	128495853503135328056	128495853530892772200
vd	96	q1	-9621862025700615699	-9621862025642254138	140259862013992372734	140259862041580048898
vd	96	q3	-9606176377256054656	-9606176377197134518	116737689396324911333	116737689424244162936
vd	97	a	-9599409231701784540	-9599409231642589555	105016963788111732208	105016963816192414121
vd	97	m	-9588010216264697338	-9588010216204988096	81809801406286231833	81809801434668800969
vd	97	q1	-9593355536237414780	-9593355536177956829	93364402161535088319	93364402189770063337
