segment	231	((8211 : ℚ) / 8192)	((2053 : ℚ) / 2048)	4	0	3
segment	232	((2053 : ℚ) / 2048)	((8213 : ℚ) / 8192)	4	0	3
segment	233	((8213 : ℚ) / 8192)	((4107 : ℚ) / 4096)	4	0	3
segment	234	((4107 : ℚ) / 4096)	((8215 : ℚ) / 8192)	4	0	3
segment	235	((8215 : ℚ) / 8192)	((1027 : ℚ) / 1024)	4	0	3
segment	236	((1027 : ℚ) / 1024)	((8217 : ℚ) / 8192)	4	0	3
segment	237	((8217 : ℚ) / 8192)	((4109 : ℚ) / 4096)	4	0	3
segment	238	((4109 : ℚ) / 4096)	((8219 : ℚ) / 8192)	4	0	3
segment	239	((8219 : ℚ) / 8192)	((2055 : ℚ) / 2048)	4	0	3
segment	240	((2055 : ℚ) / 2048)	((8221 : ℚ) / 8192)	4	0	3
segment	241	((8221 : ℚ) / 8192)	((4111 : ℚ) / 4096)	4	0	3
segment	242	((4111 : ℚ) / 4096)	((8223 : ℚ) / 8192)	4	0	3
segment	243	((8223 : ℚ) / 8192)	((257 : ℚ) / 256)	4	0	3
segment	244	((257 : ℚ) / 256)	((8225 : ℚ) / 8192)	4	0	3
